,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
508,23621012,Ford,Focus,1.6 Titanium,2011,104.455 km,Otomatik,Benzin,Hatchback/5,Gri,1596 cc,100 hp,Önden Çekiş,"6,7 lt",55 lt,"
3 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",605.000
509,23618453,Ford,Focus,1.6 Ti-VCT Trend,2012,187.000 km,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",698.500
510,23619382,Ford,Fiesta,1.25 Trend X,2014,143.600 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1242 cc,82 hp,Önden Çekiş,"5,2 lt",42 lt,"
Tamamı boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",420.000
511,23429737,Ford,Focus,1.6 Ti-VCT Trend X,2017,63.684 km,Yarı Otomatik,Benzin,Sedan,Gri,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
2 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",855.000
512,23660418,Ford,Fiesta,1.25 Trend X,2017,257.000 km,Düz,Benzin,Hatchback/5,Beyaz,1242 cc,82 hp,Önden Çekiş,"5,2 lt",42 lt,"
2 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",520.000
513,22997037,Ford,Focus,1.5 TDCi Trend X,2016,158.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",890.000
514,23770310,Ford,Focus,1.5 TDCi Titanium,2018,230.000 km,Otomatik,Dizel,Sedan,Beyaz,1500 cc,120 hp,Önden Çekiş,"4,3 lt",47 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",868.000
515,23770008,Ford,Focus,1.5 Ti-VCT Trend X,2022,14.000 km,Düz,Benzin,Sedan,Beyaz,1497 cc,123 hp,Önden Çekiş,"6,2 lt",52 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",945.000
516,23324501,Ford,Fiesta,1.4 TDCi My Fiesta,2011,202.000 km,Düz,Dizel,Hatchback/5,Siyah,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",525.000
517,23768386,Ford,Mondeo,1.5 Titanium,2015,195.000 km,Otomatik,Benzin,Sedan,Gri,1498 cc,160 hp,Önden Çekiş,"6,3 lt",Belirtilmemiş,Takasa Uygun,Sahibinden,Açıklama,800.000
518,23671647,Ford,Fiesta,1.4 Titanium,2012,199.999 km,Otomatik,LPG & Benzin,Hatchback/5,Bordo,1388 cc,96 hp,Önden Çekiş,"6,5 lt",42 lt,Belirtilmemiş,Takasa Uygun,Galeriden,599.999
519,23757083,Ford,C-Max,1.6 TDCi Titanium X,2013,130.000 km,Düz,Dizel,MPV,Siyah,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,"
2 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",675.000
520,23767807,Ford,Fiesta,1.25 Trend,2013,117.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1242 cc,82 hp,Önden Çekiş,"5,2 lt",42 lt,"
1 değişen, 3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",510.000
521,23768006,Ford,Fiesta,1.6 Titanium,2014,86.000 km,Yarı Otomatik,Benzin,Hatchback/5,Gri (Gümüş),1596 cc,105 hp,Önden Çekiş,"5,9 lt",42 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",650.000
522,23767969,Ford,Fiesta,1.25 Trend,2013,158.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1242 cc,82 hp,Önden Çekiş,"5,2 lt",42 lt,Belirtilmemiş,Takasa Uygun,Galeriden,422.000
523,23767585,Ford,Focus,1.6 TDCi Trend,2013,284.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",640.000
524,23767780,Ford,C-Max,1.6 TDCi Titanium X,2013,152.000 km,Düz,Dizel,MPV,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,Belirtilmemiş,Sahibinden,Açıklama,720.000
525,23767668,Ford,Focus,1.6 TDCi Trend X,2014,154.200 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",53 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",799.000
526,23767485,Ford,Fiesta,1.4 Titanium,2015,96.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1388 cc,96 hp,Önden Çekiş,"5,7 lt",42 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",685.500
527,23767563,Ford,Fiesta,1.4 TDCi Trend,2010,198.000 km,Düz,Dizel,Hatchback/5,Gri,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",530.000
528,23767458,Ford,Focus,1.6 Ti-VCT Trend X,2016,55.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",930.000
529,23767077,Ford,Focus,1.5 TDCi Trend X,2016,179.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,"
3 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",705.000
530,23767066,Ford,Focus,1.6 TDCi Titanium,2013,149.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,705.000
531,23767232,Ford,Focus,1.6 TDCi Trend,2012,125.000 km,Düz,Dizel,Sedan,Gri,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",670.000
532,23766632,Ford,Fiesta,1.4 TDCi Trend,2012,242.007 km,Düz,Dizel,Hatchback/5,Beyaz,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,360.000
533,23767287,Ford,Focus,1.6 Ti-VCT Trend X,2016,69.000 km,Düz,Benzin,Sedan,Beyaz,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
1 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",760.000
534,23340804,Ford,Focus,1.6 Ti-VCT Titanium,2014,88.300 km,Yarı Otomatik,Benzin,-,Hatchback/5,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",880.000
535,23767108,Ford,Focus,1.5 TDCi Trend X,2020,86.000 km,Otomatik,Dizel,Sedan,Beyaz,1500 cc,120 hp,Önden Çekiş,"4,3 lt",47 lt,Belirtilmemiş,Sahibinden,Açıklama,960.000
536,23766729,Ford,Fiesta,1.4 TDCi Trend,2010,227.000 km,Düz,Dizel,Hatchback/5,Siyah,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
1 değişen, 11 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",420.000
537,23764482,Ford,Focus,1.5 TDCi Trend X,2017,211.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",810.000
538,23766790,Ford,Fiesta,1.4 Titanium X,2011,72.500 km,Otomatik,LPG & Benzin,Hatchback/5,Beyaz,1388 cc,96 hp,Önden Çekiş,"6,5 lt",42 lt,"
3 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",599.000
539,23766811,Ford,Fiesta,1.4 TDCi Titanium,2012,287.000 km,Düz,Dizel,Hatchback/5,Bordo,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",425.000
540,23764369,Ford,Focus,1.5 TDCi Trend X,2018,114.000 km,Otomatik,Dizel,Hatchback/5,Beyaz,1500 cc,120 hp,Önden Çekiş,"4,3 lt",47 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",950.000
541,23765404,Ford,Fiesta,1.4 TDCi Titanium X,2011,186.000 km,Düz,Dizel,Hatchback/5,Beyaz,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",535.000
542,23766858,Ford,Focus,1.5 TDCi Trend X,2018,329.000 km,Düz,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,"3,8 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,549.000
543,23766692,Ford,Focus,1.6 TDCi Trend X,2010,233.000 km,Düz,Dizel,Sedan,Gri,1560 cc,90 hp,Önden Çekiş,"4,7 lt",55 lt,"
1 değişen, 8 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",565.000
544,23766189,Ford,Fiesta,1.4 Titanium,2013,212.000 km,Düz,LPG & Benzin,Hatchback/5,Siyah,1388 cc,96 hp,Önden Çekiş,"5,7 lt",42 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",550.000
545,22941484,Ford,C-Max,1.6 TDCi Titanium,2013,233.000 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,Açıklama,730.000
546,23765144,Ford,Focus,1.6 Ti-VCT Trend X,2017,94.193 km,Düz,LPG & Benzin,Sedan,Gri,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",825.000
547,23765044,Ford,Focus,1.6 Ti-VCT Titanium,2015,149.000 km,Düz,Benzin,Hatchback/5,Beyaz,1596 cc,125 hp,Önden Çekiş,"5,9 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",818.000
548,23765035,Ford,Fiesta,1.5 TDCi Trend X,2016,123.000 km,Düz,Dizel,Hatchback/5,Beyaz,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",650.000
549,23763635,Ford,Focus,1.5 TDCi Titanium,2016,138.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",880.000
550,23766137,Ford,Fiesta,1.5 TDCi Titanium,2014,141.000 km,Düz,Dizel,Hatchback/5,Beyaz,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,"
1 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",610.000
551,23764081,Ford,Focus,1.6 Titanium,2011,128.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1596 cc,100 hp,Önden Çekiş,"6,7 lt",55 lt,"
4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",732.000
552,23763917,Ford,Fiesta,1.4 TDCi Trend,2011,259.000 km,Düz,Dizel,Hatchback/5,Beyaz,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
1 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",445.000
553,23763720,Ford,Focus,1.5 Ti-VCT Trend X,2020,65.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1497 cc,123 hp,Önden Çekiş,"5,8 lt",52 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,920.000
554,23766449,Ford,Focus,1.5 TDCi Trend X,2018,111.500 km,Otomatik,Dizel,Sedan,Beyaz,1500 cc,120 hp,Önden Çekiş,"4,3 lt",47 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.050.000
555,23763665,Ford,Focus,1.6 TDCi Trend X,2015,205.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",53 lt,"
1 değişen, 9 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",615.000
556,23766457,Ford,Focus,1.5 TDCi Trend X,2018,95.000 km,Otomatik,Dizel,Hatchback/5,Beyaz,1500 cc,120 hp,Önden Çekiş,"4,3 lt",47 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",795.000
557,23765917,Ford,Fiesta,1.4 TDCi Titanium X,2012,155.000 km,Düz,Dizel,Hatchback/5,Siyah,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",617.000
558,23766372,Ford,Focus,1.5 TDCi Trend X,2020,93.000 km,Otomatik,Dizel,Hatchback/5,Beyaz,1500 cc,120 hp,Önden Çekiş,"4,3 lt",47 lt,"
12 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",829.000
559,23766327,Ford,Fiesta,1.4 TDCi Titanium X,2012,94.000 km,Düz,Dizel,Hatchback/5,Bordo,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",528.950
560,23736953,Ford,Fiesta,1.4 TDCi Trend,2012,85.000 km,Düz,Dizel,Hatchback/5,Beyaz,1399 cc,70 hp,Önden Çekiş,"4,3 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",549.950
