,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
286,23677599,Skoda,SuperB,1.6 TDI Style,2017,100.000 km,Yarı Otomatik,Dizel,Hatchback/5,Mavi,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,1.190.000
287,23603988,Skoda,Scala,1.6 TDI Premium,2020,103.513 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,115 hp,Önden Çekiş,"4,1 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",999.900
288,23092137,Skoda,SuperB,1.6 TDI Style,2018,44.000 km,Yarı Otomatik,Dizel,Hatchback/5,Füme,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.375.000
289,22952669,Skoda,Octavia,1.0 e-Tec Elite,2021,34.323 km,Yarı Otomatik,LPG & Benzin,Hatchback/5,Gri,999 cc,110 hp,Önden Çekiş,"4,3 lt",48 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.275.000
290,23021537,Skoda,Scala,1.6 TDI Premium,2020,68.108 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,115 hp,Önden Çekiş,"4,1 lt",50 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",893.000
291,23754447,Skoda,Octavia,1.6 TDI Style,2018,159.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş,Takasa Uygun,Galeriden,930.000
292,23753960,Skoda,Rapid,1.4 TDI Style,2017,88.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1422 cc,90 hp,Önden Çekiş,"3,8 lt",55 lt,Belirtilmemiş,-,Sahibinden,845.000
293,23752434,Skoda,Rapid,1.4 TDI Spaceback Style,2015,134.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1422 cc,90 hp,Önden Çekiş,"3,8 lt",55 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",765.000
294,23752531,Skoda,SuperB,1.6 TDI Prestige,2020,84.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,"4,2 lt",66 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.479.750
295,23752227,Skoda,Scala,1.6 TDI Premium,2020,107.900 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,115 hp,Önden Çekiş,"4,1 lt",50 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",899.900
296,23751946,Skoda,Fabia,1.6 TDI Ambiente,2012,198.100 km,Düz,Dizel,Hatchback/5,Beyaz,1598 cc,90 hp,Önden Çekiş,"4,2 lt",45 lt,"
2 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",440.000
297,23752122,Skoda,Octavia,1.6 TDI Optimal,2019,83.702 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,1.100.000
298,23751422,Skoda,SuperB,1.5 TSI Prestige,2020,55.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1498 cc,150 hp,Önden Çekiş,"5,4 lt",66 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.500.000
299,23751180,Skoda,Octavia,1.6 TDI Style,2018,129.000 km,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",990.000
300,23751224,Skoda,Rapid,1.4 TDI Spaceback Style,2015,220.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1422 cc,90 hp,Önden Çekiş,"3,8 lt",55 lt,"
2 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",725.000
301,23751199,Skoda,Octavia,1.6 TDI Style CR,2015,136.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,1.030.000
302,23749785,Skoda,Octavia,1.6 TDI Elegance CR,2011,168.000 km,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,"
1 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",595.000
303,23749605,Skoda,Octavia,1.6 TDI Ambition,2013,147.000 km,Düz,Dizel,Hatchback/5,Gri (titanyum),1598 cc,105 hp,Önden Çekiş,"3,8 lt",50 lt,"
4 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",700.000
304,23749504,Skoda,SuperB,1.4 TSI Active,2016,140.000 km,Düz,Benzin,Hatchback/5,Gri,1395 cc,125 hp,Önden Çekiş,"5,3 lt",60 lt,"
3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",949.000
305,23750374,Skoda,Scala,1.0 TSI Premium,2021,30.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,999 cc,110 hp,Önden Çekiş,"4,8 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,1.000.000
306,23379883,Skoda,SuperB,1.6 TDI Prestige,2020,115.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,"4,2 lt",66 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,1.600.000
307,23748381,Skoda,Rapid,1.2 TSI Spaceback Elegance,2014,134.000 km,Düz,Benzin,Hatchback/5,Beyaz,1197 cc,105 hp,Önden Çekiş,"5,4 lt",55 lt,"
7 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",625.000
308,23748189,Skoda,Octavia,1.6 TDI Optimal,2016,235.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
1 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",815.000
309,23749285,Skoda,Rapid,1.6 TDI Elegance,2013,86.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,90 hp,Önden Çekiş,"4,5 lt",55 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",715.000
310,23748570,Skoda,Octavia,1.6 TDI Optimal,2016,160.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,Belirtilmemiş,Sahibinden,Açıklama,895.000
311,23748639,Skoda,SuperB,1.6 TDI Style,2017,136.500 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (titanyum),1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,Belirtilmemiş,Sahibinden,Açıklama,1.150.000
312,23749169,Skoda,Fabia,1.2 Optimal,2012,164.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1198 cc,70 hp,Önden Çekiş,"5,5 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,515.000
313,23658292,Skoda,Fabia,1.2 TSI Style,2016,61.039 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197 cc,110 hp,Önden Çekiş,"4,7 lt",45 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",885.000
314,23749766,Skoda,SuperB,1.6 TDI Style,2019,60.472 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
3 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.240.900
315,23749834,Skoda,SuperB,1.6 TDI Prestige,2018,145.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.260.000
316,23749405,Skoda,SuperB,1.6 TDI Prestige,2016,112.500 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.245.000
317,23748248,Skoda,Fabia,1.2 TSI Style,2016,44.800 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197 cc,110 hp,Önden Çekiş,"4,7 lt",45 lt,"
2 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",745.000
318,23407874,Skoda,Octavia,1.6 TDI Elegance CR,2015,155.000 km,Yarı Otomatik,Dizel,Station wagon,Beyaz,1598 cc,105 hp,Önden Çekiş,4 lt,50 lt,"
1 değişen, 7 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",930.000
319,23749749,Skoda,Octavia,1.6 TDI Style,2018,34.275 km,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,"
5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.145.900
320,23749711,Skoda,Octavia,1.5 e-Tec Premium,2021,67.769 km,Yarı Otomatik,Hibrit,Hatchback/5,Mavi,1498 cc,150 hp,Önden Çekiş,"4,7 lt",48 lt,"
2 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.315.000
321,23749528,Skoda,Octavia,1.6 TDI Style,2019,144.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,1.000.000
322,22665426,Skoda,Octavia,1.6 Ambiente,2010,215.000 km,Düz,LPG & Benzin,Hatchback/5,Gri (metalik),1595 cc,102 hp,Önden Çekiş,"7,4 lt",55 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",615.000
323,23673623,Skoda,Octavia,1.6 TDI Style,2018,95.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.125.000
324,23674150,Skoda,Scala,1.6 TDI Premium,2020,106.000 km,Yarı Otomatik,Dizel,Hatchback/5,Füme,1598 cc,115 hp,Önden Çekiş,"4,1 lt",50 lt,Belirtilmemiş,Takasa Uygun,Galeriden,809.500
325,23673768,Skoda,SuperB,1.6 TDI Prestige,2014,220.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",960.000
326,23672480,Skoda,Octavia,1.6 TDI Optimal,2017,166.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,"
1 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",768.750
327,23671186,Skoda,SuperB,2.0 TDI Elegance,2012,205.000 km,Otomatik,Dizel,Sedan,Siyah,1968 cc,140 hp,Önden Çekiş,"6,8 lt",60 lt,Belirtilmemiş,Takasa Uygun,Galeriden,759.750
328,23597671,Skoda,SuperB,2.0 TDI Prestige,2018,225.000 km,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1968 cc,190 hp,Önden Çekiş,"4,5 lt",66 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.475.000
329,23596475,Skoda,Fabia,1.0 GreenTec Premium,2021,44.200 km,Yarı Otomatik,Benzin,Hatchback/5,Mavi,999 cc,95 hp,Önden Çekiş,5 lt,45 lt,"
1 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",869.950
330,23596000,Skoda,Rapid,1.4 TDI Ambition,2016,109.000 km,Düz,Dizel,Sedan,Beyaz,1422 cc,90 hp,Önden Çekiş,"3,6 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,685.000
331,23746700,Skoda,Octavia,1.6 TDI Optimal,2015,269.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,768.500
332,23746490,Skoda,SuperB,1.6 TDI Comfort,2017,177.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.155.000
333,23392660,Skoda,SuperB,1.6 TDI Active,2012,119.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,5 lt,60 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",720.000
334,23746071,Skoda,Fabia,1.0 GreenTec Style,2018,85.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,999 cc,110 hp,Önden Çekiş,"4,6 lt",45 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",815.900
335,23745687,Skoda,Octavia,1.6 TDI Ambition,2014,287.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",650.000
336,23745480,Skoda,Rapid,1.4 TDI Style,2018,61.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1422 cc,90 hp,Önden Çekiş,4 lt,55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,850.000
337,23744831,Skoda,Rapid,1.2 Spaceback Ambition,2015,122.560 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1198 cc,75 hp,Önden Çekiş,"5,8 lt",55 lt,"
1 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",576.000
338,23745498,Skoda,Octavia,1.0 TSI Style,2017,90.270 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,999 cc,115 hp,Önden Çekiş,"4,8 lt",50 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",925.900
339,23744591,Skoda,Octavia,1.6 Ambiente Optimal,2011,165.000 km,Düz,LPG & Benzin,Hatchback/5,Siyah,1595 cc,102 hp,Önden Çekiş,"7,2 lt",55 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",669.000
340,23740281,Skoda,Rapid,1.4 TDI Ambition,2015,230.000 km,Yarı Otomatik,Dizel,Sedan,Gri,1422 cc,90 hp,Önden Çekiş,"3,8 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",710.000
341,23744709,Skoda,Octavia,1.6 TDI Optimal,2016,115.000 km,Düz,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,8 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",830.000
342,23744617,Skoda,Octavia,1.6 TDI Style,2018,71.547 km,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
7 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",999.000
343,23744278,Skoda,Octavia,1.0 e-Tec Elite,2021,22.050 km,Yarı Otomatik,Hibrit,Hatchback/5,Gri,999 cc,110 hp,Önden Çekiş,"4,3 lt",48 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.160.000
